AvgOrderValue,PurchaseFrequency,NumProductCategoriesShoppedIn,AvgDiscountUsed,Cluster
170.99,2.56,2,0.06,1
202.08,0.62,3,0.026,1
224.82,1.75,1,0.046,1
40.56,13.9,2,0.124,0
253.13,2.26,3,0.042,1
27.19,1.17,1,0.032,2
208.46,2.66,2,0.054,1
28.62,15.28,4,0.079,0
28.69,7.5,3,0.088,0
36.91,1.72,1,0.0,2
37.55,1.39,2,0.337,3
50.93,12.26,2,0.097,0
33.43,8.29,3,0.131,0
29.61,2.23,1,0.029,2
193.07,1.85,3,0.043,1
33.43,10.68,3,0.117,0
232.69,1.47,2,0.047,1
208.69,2.28,2,0.079,1
37.32,10.26,4,0.157,0
51.6,2.64,1,0.309,3
220.3,2.15,2,0.047,1
199.53,2.06,1,0.048,1
54.82,3.75,2,0.438,3
170.04,1.93,3,0.043,1
31.67,2.92,2,0.314,3
243.6,2.54,2,0.027,1
34.75,10.11,3,0.024,0
23.2,1.39,1,0.031,2
49.38,3.99,1,0.553,3
54.41,2.24,2,0.474,3
22.37,0.68,1,0.04,2
42.79,2.06,2,0.373,3
34.76,0.78,1,0.019,2
30.82,18.23,3,0.071,0
50.96,3.7,1,0.393,3
205.77,2.35,2,0.037,1
29.19,1.35,1,0.0,2
168.6,1.91,2,0.067,1
48.27,3.1,2,0.396,3
48.75,2.7,1,0.431,3
209.91,1.72,2,0.049,1
36.31,8.98,2,0.109,0
18.33,0.94,1,0.02,2
167.91,1.76,1,0.016,1
24.97,0.34,1,0.032,2
55.12,2.92,1,0.303,3
32.02,12.79,4,0.124,0
215.73,2.01,2,0.0,1
33.36,3.86,1,0.323,3
239.82,2.46,2,0.0,1
37.2,4.14,1,0.379,3
18.1,17.1,3,0.148,0
35.13,15.65,3,0.059,0
20.75,1.04,1,0.0,2
235.27,1.24,2,0.071,1
20.31,11.24,3,0.089,0
243.03,1.78,1,0.114,1
34.64,0.33,1,0.026,2
43.17,12.12,3,0.071,0
44.62,4.85,2,0.412,3
39.11,10.82,3,0.041,0
44.11,3.51,1,0.359,3
201.93,2.04,2,0.02,1
24.63,13.12,4,0.091,0
196.57,2.64,2,0.095,1
32.63,1.54,1,0.044,2
28.97,14.28,4,0.143,0
36.87,13.26,4,0.072,0
44.01,2.77,2,0.514,3
40.83,3.52,2,0.385,3
39.13,15.65,3,0.113,0
25.14,10.22,3,0.156,0
38.27,2.63,1,0.398,3
224.15,1.51,2,0.039,1
50.51,3.72,2,0.232,3
40.97,2.93,1,0.248,3
19.13,0.5,1,0.056,2
37.94,11.33,4,0.139,0
45.5,3.39,2,0.429,3
40.85,12.88,4,0.059,0
30.61,1.29,1,0.455,3
154.11,2.49,2,0.09,1
28.3,13.64,3,0.176,0
32.11,14.04,2,0.057,0
43.08,4.79,2,0.479,3
237.74,1.01,3,0.059,1
62.79,1.74,2,0.368,3
32.55,1.21,1,0.0,2
27.39,10.17,3,0.059,0
62.19,2.13,2,0.45,3
43.12,16.91,3,0.062,0
35.91,0.69,1,0.049,2
208.64,2.28,1,0.076,1
49.74,3.37,3,0.312,3
39.59,10.9,3,0.103,0
201.13,1.92,2,0.062,1
45.29,13.92,4,0.089,0
40.01,16.37,3,0.125,0
37.47,2.62,1,0.274,3
35.71,2.53,2,0.28,3
38.69,2.89,2,0.293,3
26.1,1.11,1,0.016,2
17.42,0.46,1,0.021,2
56.89,3.94,2,0.321,3
217.83,2.9,3,0.025,1
191.72,1.79,2,0.07,1
185.48,1.95,1,0.027,1
20.85,10.54,3,0.123,0
192.63,2.07,3,0.012,1
53.24,3.08,2,0.274,3
196.76,3.28,2,0.067,1
38.38,12.15,3,0.102,0
215.87,2.99,2,0.086,1
34.45,2.95,3,0.419,3
168.05,2.79,2,0.005,1
40.05,7.73,2,0.099,0
53.53,3.04,2,0.21,3
49.15,1.95,2,0.316,3
123.93,1.78,1,0.064,2
41.44,11.62,3,0.044,0
10.72,12.1,2,0.092,0
195.16,2.26,2,0.027,1
23.5,13.95,4,0.149,0
37.25,12.11,3,0.149,0
145.95,2.65,2,0.016,1
23.32,8.99,3,0.054,0
46.52,2.96,1,0.402,3
55.35,3.08,1,0.515,3
31.5,0.76,1,0.006,2
176.17,2.04,2,0.009,1
31.97,13.22,3,0.117,0
211.47,3.04,1,0.089,1
212.06,2.47,1,0.037,1
19.4,0.94,1,0.04,2
183.96,2.56,2,0.074,1
36.01,1.52,2,0.332,3
53.72,2.81,1,0.361,3
46.37,10.23,3,0.029,0
40.75,10.25,4,0.129,0
37.04,16.79,3,0.136,0
26.87,0.93,2,0.02,2
230.5,2.27,1,0.031,1
48.91,11.75,2,0.092,0
30.65,10.09,4,0.114,0
23.69,14.09,5,0.092,0
27.28,12.51,3,0.084,0
42.78,2.69,1,0.273,3
197.45,1.41,2,0.014,1
40.96,3.36,2,0.46,3
219.96,2.48,1,0.058,1
23.59,1.42,2,0.031,2
34.81,12.47,2,0.08,0
39.67,14.75,3,0.042,0
40.62,13.49,2,0.147,0
38.24,9.13,3,0.121,0
48.89,2.15,2,0.318,3
30.71,0.77,1,0.055,2
38.27,9.45,3,0.058,0
54.42,3.7,2,0.287,3
206.78,2.03,2,0.043,1
37.23,14.13,4,0.072,0
28.41,1.79,1,0.062,2
36.05,2.51,3,0.419,3
43.14,2.16,2,0.321,3
31.55,0.92,2,0.028,2
49.09,3.15,2,0.383,3
26.81,0.81,1,0.03,2
54.65,2.15,3,0.444,3
44.69,3.84,3,0.212,3
34.5,1.54,1,0.02,2
50.01,2.22,3,0.371,3
190.77,0.5,2,0.015,1
254.71,2.95,3,0.032,1
35.31,1.17,1,0.0,2
49.76,12.93,2,0.067,0
193.49,2.42,2,0.032,1
192.86,2.86,2,0.029,1
46.77,3.62,2,0.332,3
188.61,2.3,2,0.045,1
27.74,10.51,3,0.052,0
27.57,0.66,1,0.011,2
241.03,2.15,2,0.032,1
54.68,1.51,3,0.313,3
55.41,2.97,2,0.288,3
224.88,1.64,2,0.083,1
21.1,2.5,2,0.398,3
47.1,2.57,2,0.305,3
36.46,3.81,2,0.325,3
37.15,11.78,4,0.055,0
241.41,2.45,2,0.042,1
22.85,0.53,1,0.0,2
51.89,2.2,4,0.396,3
54.93,2.73,1,0.362,3
34.65,9.16,3,0.118,0
29.34,1.68,1,0.035,2
25.21,0.93,1,0.0,2
30.32,14.13,5,0.129,0
28.86,7.7,3,0.083,0
53.73,3.8,2,0.34,3
29.39,11.97,2,0.056,0
12.42,0.98,1,0.046,2
136.15,2.44,2,0.101,1
252.36,0.97,3,0.065,1
188.4,1.79,3,0.106,1
16.78,0.22,1,0.031,2
33.49,14.97,3,0.085,0
34.37,13.62,3,0.081,0
46.65,12.03,2,0.104,0
36.16,12.25,3,0.063,0
32.38,8.85,3,0.154,0
20.71,1.48,1,0.037,2
173.52,1.93,2,0.056,1
21.57,12.23,4,0.087,0
35.32,3.51,3,0.363,3
33.69,1.71,1,0.206,2
57.93,2.13,2,0.293,3
61.25,3.73,2,0.319,3
47.75,12.07,2,0.09,0
198.55,2.1,2,0.04,1
27.06,15.6,2,0.117,0
52.94,2.09,2,0.328,3
33.1,12.84,4,0.11,0
215.99,0.78,1,0.02,1
47.22,3.85,2,0.262,3
251.07,1.6,2,0.033,1
160.19,1.76,2,0.097,1
17.96,0.69,1,0.027,2
208.34,2.15,2,0.061,1
39.54,3.64,2,0.28,3
49.03,3.46,2,0.388,3
49.23,2.6,1,0.329,3
222.38,1.64,2,0.072,1
24.15,1.16,2,0.029,2
20.62,0.98,1,0.007,2
249.69,2.97,2,0.066,1
226.69,1.68,1,0.052,1
35.95,9.51,2,0.08,0
26.93,1.6,2,0.018,2
226.76,1.41,2,0.103,1
66.08,3.37,2,0.327,3
36.89,3.9,2,0.469,3
40.27,10.48,4,0.072,0
41.84,3.31,2,0.397,3
236.8,0.23,3,0.09,1
184.3,3.4,2,0.041,1
35.9,10.69,2,0.127,0
34.66,10.75,3,0.045,0
218.21,1.58,2,0.056,1
56.12,2.28,3,0.31,3
30.71,1.19,1,0.039,2
189.9,2.5,2,0.08,1
43.01,4.09,1,0.289,3
180.3,2.49,2,0.057,1
23.88,0.69,1,0.064,2
46.32,12.11,3,0.094,0
30.96,10.06,3,0.163,0
38.03,6.48,3,0.061,0
21.41,0.6,1,0.033,2
38.0,17.96,4,0.101,0
43.0,12.32,3,0.132,0
53.86,3.67,2,0.35,3
200.72,1.71,2,0.055,1
188.3,2.45,2,0.044,1
28.56,1.09,1,0.022,2
29.02,12.75,2,0.037,0
163.84,2.71,2,0.021,1
240.56,2.04,1,0.059,1
46.21,4.32,2,0.383,3
24.5,14.59,2,0.146,0
54.0,2.68,2,0.243,3
48.5,2.4,2,0.319,3
40.31,10.04,2,0.105,0
46.97,3.41,2,0.175,3
141.34,2.38,2,0.039,1
48.94,2.99,2,0.393,3
47.16,11.46,3,0.127,0
195.47,2.76,2,0.052,1
24.94,0.78,1,0.052,2
238.76,2.45,1,0.059,1
46.9,12.84,5,0.139,0
47.55,2.43,2,0.305,3
211.87,2.66,2,0.057,1
27.66,14.12,1,0.094,0
227.58,1.48,2,0.057,1
54.44,16.56,3,0.187,0
30.89,1.31,1,0.005,2
243.32,2.44,3,0.057,1
189.36,1.84,2,0.029,1
181.61,2.5,2,0.076,1
35.02,0.2,1,0.038,2
45.26,2.38,1,0.417,3
36.54,15.21,3,0.128,0
35.29,1.5,1,0.017,2
31.21,2.07,2,0.383,3
52.38,3.76,2,0.289,3
178.94,3.24,1,0.071,1
164.94,2.12,1,0.063,1
32.05,11.85,4,0.145,0
51.94,2.28,2,0.224,3
12.07,0.2,1,0.069,2
214.36,2.37,2,0.046,1
160.69,2.1,2,0.046,1
67.9,3.6,2,0.265,3
173.1,1.26,2,0.065,1
21.89,0.2,1,0.037,2
184.12,1.98,2,0.056,1
33.75,1.07,2,0.037,2
30.75,14.93,4,0.093,0
35.53,13.27,2,0.091,0
28.57,1.95,2,0.496,3
32.44,12.33,5,0.147,0
206.32,1.73,3,0.028,1
35.66,12.59,3,0.054,0
278.59,2.2,2,0.075,1
26.37,1.25,1,0.034,2
55.79,2.93,2,0.279,3
21.38,0.8,1,0.0,2
39.7,2.45,2,0.333,3
29.42,0.72,1,0.035,2
39.66,3.85,2,0.262,3
65.38,3.63,2,0.429,3
31.41,1.67,1,0.0,2
243.0,1.45,2,0.001,1
164.73,2.16,2,0.008,1
40.99,9.58,2,0.141,0
28.98,3.82,3,0.374,3
63.32,3.81,2,0.364,3
45.27,3.1,2,0.453,3
37.06,13.3,1,0.129,0
164.39,1.72,1,0.018,1
30.94,8.94,4,0.094,0
40.63,14.14,3,0.053,0
190.46,1.98,2,0.044,1
12.2,1.89,1,0.43,3
30.2,3.14,2,0.397,3
34.13,0.85,1,0.032,2
46.89,2.63,2,0.312,3
34.3,2.63,2,0.37,3
34.23,10.36,4,0.091,0
32.1,14.39,4,0.184,0
126.67,2.27,2,0.0,1
37.0,2.82,2,0.23,3
75.66,2.95,2,0.401,3
50.8,2.95,2,0.293,3
52.34,13.09,3,0.149,0
29.52,11.4,4,0.145,0
210.67,1.81,2,0.095,1
31.19,6.83,3,0.066,0
56.46,4.07,3,0.409,3
19.82,1.17,1,0.016,2
25.15,1.58,1,0.048,2
193.65,1.75,1,0.062,1
15.35,0.58,1,0.0,2
221.84,2.29,2,0.051,1
25.97,0.69,1,0.007,2
30.16,8.01,3,0.148,0
55.68,3.51,2,0.379,3
195.91,3.23,1,0.068,1
196.81,2.12,2,0.051,1
58.73,7.78,3,0.102,0
224.32,1.09,2,0.055,1
155.27,3.08,3,0.086,1
45.28,12.22,4,0.102,0
25.56,0.28,1,0.002,2
39.39,12.27,3,0.107,0
30.15,12.43,2,0.074,0
149.0,2.83,2,0.078,1
19.0,8.05,3,0.112,0
43.22,16.88,2,0.114,0
49.42,2.52,2,0.465,3
37.83,12.46,4,0.094,0
36.12,6.68,4,0.158,0
19.43,1.15,1,0.026,2
275.31,1.79,2,0.014,1
200.73,2.14,2,0.094,1
55.75,11.71,3,0.156,0
24.32,1.37,1,0.043,2
35.5,1.15,1,0.036,2
37.32,12.12,3,0.113,0
54.38,4.53,3,0.073,0
29.2,12.03,2,0.157,0
13.65,0.88,1,0.0,2
171.98,2.28,1,0.083,1
165.76,0.44,1,0.02,1
29.83,2.14,3,0.454,3
187.93,1.78,3,0.063,1
24.7,1.39,1,0.008,2
191.06,1.48,1,0.039,1
181.8,2.38,1,0.005,1
26.51,0.73,1,0.017,2
35.95,13.28,2,0.079,0
191.01,2.01,2,0.054,1
18.97,0.2,2,0.023,2
34.09,11.23,5,0.058,0
26.53,13.38,3,0.083,0
30.13,1.25,1,0.0,2
24.36,3.06,2,0.362,3
40.01,1.3,3,0.602,3
170.99,2.72,3,0.052,1
41.77,9.06,3,0.04,0
144.83,2.15,1,0.033,1
24.66,7.27,3,0.137,0
41.29,2.38,2,0.389,3
30.33,11.88,4,0.146,0
39.01,3.25,1,0.322,3
24.51,10.8,3,0.13,0
21.16,0.72,1,0.0,2
237.39,2.8,2,0.017,1
169.71,2.38,3,0.08,1
33.63,3.52,2,0.236,3
47.86,3.79,2,0.302,3
20.27,14.71,4,0.078,0
34.06,0.72,1,0.083,2
196.71,2.66,1,0.048,1
186.25,3.06,2,0.04,1
13.97,1.2,1,0.034,2
54.59,2.51,2,0.304,3
44.68,2.17,1,0.375,3
29.18,13.16,4,0.111,0
23.21,13.98,4,0.1,0
39.62,8.65,4,0.096,0
7.43,15.63,2,0.12,0
51.14,13.71,2,0.095,0
36.58,11.24,3,0.016,0
62.31,3.5,3,0.484,3
23.67,0.31,1,0.007,2
36.96,15.99,3,0.035,0
43.91,3.19,2,0.346,3
33.86,9.53,4,0.073,0
177.59,1.76,2,0.083,1
55.8,3.06,3,0.277,3
180.6,1.98,2,0.0,1
28.43,1.59,1,0.021,2
43.25,12.71,3,0.12,0
37.3,10.52,2,0.015,0
59.83,1.81,2,0.3,3
188.36,1.84,2,0.082,1
209.66,1.16,2,0.04,1
219.68,1.76,2,0.037,1
156.03,2.59,2,0.069,1
26.98,8.97,2,0.108,0
198.6,2.27,2,0.043,1
226.49,2.73,1,0.079,1
52.23,3.76,3,0.428,3
225.01,2.05,2,0.06,1
35.99,14.38,3,0.14,0
197.17,2.86,2,0.031,1
31.09,13.6,3,0.071,0
249.58,2.09,2,0.076,1
177.31,2.27,2,0.058,1
43.33,14.29,3,0.11,0
31.92,1.4,1,0.021,2
236.93,2.3,2,0.055,1
138.4,1.07,2,0.091,1
235.75,1.66,1,0.08,1
178.36,2.63,2,0.05,1
33.17,11.68,2,0.108,0
208.39,1.65,2,0.095,1
34.28,3.65,2,0.319,3
35.43,3.45,2,0.285,3
24.23,1.57,1,0.05,2
26.52,0.78,2,0.049,2
43.89,3.92,2,0.384,3
203.03,1.26,2,0.044,1
26.78,11.6,4,0.054,0
31.51,12.35,3,0.009,0
33.5,3.11,2,0.392,3
175.29,1.57,2,0.105,1
109.44,1.52,3,0.068,1
62.84,3.0,2,0.283,3
33.66,0.38,1,0.046,2
33.91,2.94,1,0.377,3
213.99,1.42,2,0.052,1
48.55,3.86,2,0.373,3
210.94,1.44,2,0.01,1
43.98,3.97,3,0.238,3
20.12,1.47,1,0.0,2
38.84,12.65,2,0.07,0
28.44,0.65,1,0.03,2
35.94,10.28,3,0.078,0
34.16,2.68,2,0.411,3
29.17,14.5,4,0.119,0
43.49,7.68,4,0.167,0
42.96,12.71,3,0.049,0
35.51,13.35,3,0.205,0
239.42,1.18,2,0.035,1
205.66,2.6,3,0.018,1
231.75,1.56,3,0.076,1
207.86,1.77,1,0.041,1
184.97,1.21,2,0.065,1
37.41,2.42,2,0.23,3
184.05,1.21,2,0.017,1
39.74,12.39,3,0.058,0
17.02,0.8,1,0.019,2
242.52,2.24,2,0.093,1
29.0,15.69,4,0.088,0
165.95,1.86,1,0.003,1
32.84,8.28,2,0.055,0
49.09,1.74,2,0.334,3
23.76,0.77,1,0.023,2
219.15,1.51,1,0.042,1
166.2,2.18,2,0.065,1
39.88,1.3,1,0.015,2
237.74,1.92,1,0.085,1
190.79,3.65,2,0.06,1
33.74,0.71,1,0.045,2
33.92,15.18,3,0.143,0
22.14,1.91,2,0.292,3
143.6,1.18,1,0.031,1
210.03,1.48,2,0.01,1
55.95,15.29,2,0.143,0
42.54,3.74,2,0.361,3
36.22,9.49,1,0.079,2
43.45,10.61,4,0.142,0
38.91,3.29,3,0.417,3
247.81,1.15,3,0.04,1
28.26,0.83,1,0.029,2
216.18,1.63,2,0.109,1
38.53,3.89,2,0.391,3
148.64,1.28,3,0.013,1
53.49,4.2,1,0.379,3
179.15,3.35,1,0.05,1
31.12,11.54,4,0.058,0
34.97,3.67,3,0.36,3
42.94,4.06,3,0.388,3
45.72,3.06,2,0.455,3
27.78,14.71,3,0.099,0
22.93,10.03,3,0.009,0
34.38,12.8,3,0.144,0
16.81,15.59,3,0.148,0
192.45,2.22,2,0.014,1
44.48,6.8,3,0.089,0
25.76,10.64,3,0.098,0
36.27,14.7,5,0.101,0
201.04,2.42,2,0.081,1
38.52,2.93,2,0.299,3
201.67,2.03,2,0.079,1
43.33,3.91,2,0.28,3
199.92,1.68,1,0.023,1
201.82,0.74,2,0.053,1
44.74,3.77,3,0.33,3
35.36,8.63,3,0.047,0
57.46,3.65,2,0.345,3
54.89,3.04,3,0.351,3
37.76,15.86,2,0.094,0
164.86,2.7,2,0.068,1
36.07,13.1,3,0.075,0
44.78,3.8,1,0.484,3
40.47,12.97,4,0.112,0
206.2,2.75,1,0.035,1
65.58,3.23,2,0.498,3
24.55,1.16,1,0.06,2
42.54,2.22,3,0.458,3
187.47,2.38,1,0.025,1
31.61,10.35,3,0.065,0
34.5,12.56,2,0.09,0
205.22,1.65,3,0.0,1
209.47,2.44,1,0.069,1
32.33,3.73,2,0.314,3
45.96,3.68,1,0.379,3
24.42,10.94,3,0.174,0
17.42,0.62,1,0.013,2
36.9,12.34,2,0.099,0
21.42,13.39,3,0.1,0
176.14,2.23,1,0.078,1
233.32,2.04,2,0.053,1
155.39,2.15,2,0.034,1
33.2,2.17,2,0.516,3
37.45,16.89,5,0.183,0
34.83,0.67,1,0.006,2
34.96,9.53,1,0.14,2
35.78,3.13,2,0.325,3
208.74,1.52,2,0.0,1
59.12,2.62,2,0.348,3
27.54,15.46,2,0.001,0
28.73,10.98,3,0.088,0
212.39,2.53,2,0.027,1
192.82,1.01,1,0.08,1
164.19,1.92,1,0.013,1
57.68,2.2,1,0.213,2
21.61,5.83,3,0.112,0
29.26,9.9,4,0.094,0
27.95,0.49,1,0.009,2
225.86,1.84,2,0.0,1
208.69,1.74,2,0.028,1
51.15,3.04,2,0.413,3
23.59,16.37,3,0.091,0
191.58,2.03,2,0.081,1
41.37,3.19,2,0.482,3
154.3,1.6,2,0.092,1
46.31,3.59,2,0.434,3
45.79,13.6,3,0.093,0
34.94,10.58,3,0.131,0
15.0,0.79,1,0.025,2
47.16,3.06,2,0.285,3
29.24,1.35,2,0.014,2
36.66,15.88,3,0.093,0
38.92,7.99,4,0.086,0
37.33,3.65,2,0.41,3
36.2,3.89,3,0.081,0
21.29,0.8,1,0.032,2
37.74,12.36,2,0.14,0
248.04,2.46,2,0.056,1
186.02,1.35,1,0.088,1
184.04,2.47,3,0.032,1
54.58,2.38,2,0.439,3
22.73,1.12,1,0.027,2
46.88,3.24,2,0.459,3
33.9,11.65,3,0.056,0
38.21,3.83,2,0.377,3
31.0,0.69,1,0.028,2
207.62,2.37,3,0.09,1
36.95,15.65,2,0.111,0
193.4,1.81,3,0.045,1
37.17,0.48,1,0.017,2
218.44,1.55,2,0.074,1
42.67,13.14,2,0.064,0
47.8,2.09,1,0.271,3
18.35,0.68,1,0.016,2
193.41,2.14,1,0.032,1
35.02,16.95,3,0.113,0
41.59,10.64,3,0.113,0
31.68,2.53,2,0.27,3
147.09,2.27,2,0.054,1
52.84,3.02,2,0.299,3
35.95,11.25,4,0.044,0
38.26,11.37,3,0.111,0
38.71,1.1,1,0.316,3
34.4,3.16,2,0.318,3
216.58,2.23,4,0.037,1
186.66,2.12,2,0.02,1
46.0,1.89,2,0.236,3
202.64,1.85,2,0.0,1
223.06,1.74,1,0.067,1
42.0,2.44,1,0.338,3
26.53,13.48,3,0.055,0
40.2,9.52,4,0.042,0
39.11,12.18,3,0.12,0
55.49,2.36,2,0.361,3
41.01,14.69,3,0.143,0
35.61,9.16,3,0.037,0
35.32,13.32,3,0.031,0
40.37,2.87,1,0.326,3
18.1,12.55,3,0.135,0
31.23,2.23,2,0.484,3
35.68,7.71,2,0.096,0
207.23,2.19,2,0.013,1
219.21,2.3,2,0.052,1
26.77,1.4,1,0.001,2
39.49,3.79,2,0.459,3
253.76,1.18,2,0.026,1
35.81,4.48,2,0.3,3
35.52,1.39,1,0.017,2
41.29,3.94,2,0.361,3
22.98,7.46,4,0.101,0
39.47,11.2,3,0.092,0
55.83,3.34,3,0.295,3
36.25,10.51,3,0.118,0
160.56,2.06,2,0.021,1
30.67,16.63,3,0.072,0
160.34,0.82,3,0.05,1
36.83,9.91,3,0.108,0
35.45,0.93,2,0.405,3
43.91,10.64,4,0.135,0
26.49,15.69,3,0.092,0
25.46,1.88,1,0.027,2
24.07,0.2,1,0.0,2
32.44,2.37,2,0.342,3
29.51,1.53,1,0.025,2
206.2,2.56,1,0.042,1
210.01,2.21,2,0.055,1
27.22,0.62,1,0.015,2
48.78,2.26,2,0.265,3
21.95,1.05,1,0.038,2
190.05,1.5,1,0.036,1
273.69,0.89,1,0.062,1
24.23,11.0,2,0.108,0
12.04,1.09,1,0.004,2
33.69,13.36,3,0.099,0
210.57,2.53,1,0.052,1
34.89,11.31,3,0.095,0
25.8,1.01,1,0.036,2
39.46,1.1,2,0.339,3
32.09,4.11,2,0.44,3
155.09,1.52,2,0.092,1
21.5,14.7,3,0.162,0
165.97,2.22,2,0.062,1
61.69,3.38,1,0.451,3
28.5,9.79,2,0.097,0
58.29,3.12,2,0.423,3
265.49,2.03,1,0.074,1
51.31,2.93,1,0.5,3
37.61,9.78,3,0.161,0
219.11,1.76,3,0.03,1
43.56,2.62,2,0.307,3
8.09,0.77,1,0.0,2
243.6,1.85,3,0.068,1
51.14,2.88,2,0.268,3
203.36,2.69,2,0.04,1
162.55,2.7,1,0.113,1
42.71,2.63,2,0.299,3
33.88,15.87,2,0.148,0
26.3,10.13,2,0.043,0
24.01,1.39,1,0.04,2
26.02,1.17,2,0.016,2
33.53,2.38,2,0.371,3
55.18,3.99,2,0.448,3
33.97,1.62,1,0.048,2
180.32,1.81,2,0.033,1
12.59,1.34,1,0.016,2
47.66,4.16,1,0.359,3
35.99,13.22,4,0.078,0
48.65,4.19,3,0.389,3
192.47,2.05,2,0.085,1
47.88,3.43,2,0.491,3
27.75,12.26,3,0.091,0
50.13,3.91,1,0.441,3
31.88,11.03,4,0.049,0
31.13,2.74,2,0.381,3
209.09,1.0,2,0.009,1
49.62,2.39,2,0.404,3
239.11,1.84,2,0.106,1
47.06,3.57,2,0.393,3
56.89,3.56,2,0.241,3
172.11,1.62,1,0.066,1
41.08,10.42,4,0.105,0
22.09,13.25,3,0.124,0
26.55,10.62,3,0.164,0
165.7,2.36,3,0.034,1
31.11,12.19,2,0.127,0
55.32,3.7,3,0.295,3
35.25,3.68,2,0.195,3
187.96,1.67,2,0.055,1
226.92,2.57,2,0.0,1
29.45,11.54,4,0.04,0
13.37,1.34,1,0.017,2
211.1,3.33,3,0.008,1
17.61,1.74,1,0.028,2
45.62,2.15,2,0.47,3
34.3,15.87,3,0.079,0
41.81,14.01,3,0.06,0
228.2,1.5,2,0.019,1
38.77,4.83,1,0.238,3
27.35,1.2,2,0.006,2
44.19,2.48,2,0.305,3
18.78,0.62,1,0.03,2
26.32,13.62,5,0.11,0
50.43,2.46,2,0.32,3
189.08,1.76,2,0.055,1
47.96,1.66,2,0.229,3
39.28,2.32,2,0.441,3
47.05,1.02,1,0.013,2
45.12,13.48,3,0.075,0
22.84,9.09,3,0.148,0
39.47,15.4,4,0.14,0
196.97,1.66,2,0.059,1
198.58,2.56,2,0.018,1
35.55,13.36,3,0.097,0
192.85,1.51,2,0.031,1
243.22,1.74,4,0.03,1
26.61,11.86,3,0.056,0
276.39,2.37,2,0.027,1
11.9,0.69,1,0.012,2
42.03,3.54,2,0.535,3
24.66,13.47,1,0.054,0
40.41,17.03,3,0.109,0
31.54,11.96,3,0.07,0
43.82,2.78,3,0.465,3
49.22,2.7,2,0.26,3
182.14,2.79,2,0.141,1
201.45,1.68,2,0.086,1
33.41,11.91,3,0.087,0
52.68,13.8,2,0.065,0
53.27,2.06,2,0.219,3
35.23,11.12,3,0.08,0
36.59,7.38,3,0.099,0
221.16,1.84,1,0.042,1
242.41,2.25,2,0.09,1
30.88,0.86,1,0.0,2
44.96,3.05,2,0.301,3
190.95,1.52,3,0.059,1
195.29,3.33,3,0.01,1
18.29,15.5,3,0.128,0
28.02,8.36,2,0.055,0
37.33,13.93,3,0.093,0
188.71,0.67,2,0.115,1
253.94,2.54,2,0.039,1
165.79,2.58,3,0.028,1
24.44,11.31,4,0.08,0
203.89,2.12,2,0.042,1
41.54,12.38,1,0.132,0
171.33,2.31,2,0.074,1
29.33,3.78,1,0.362,3
175.08,3.02,3,0.003,1
207.65,1.53,2,0.06,1
204.99,1.82,2,0.012,1
38.96,3.27,2,0.376,3
33.56,0.61,1,0.012,2
257.54,1.46,1,0.057,1
41.01,11.15,4,0.039,0
57.01,2.79,1,0.341,3
176.15,2.18,3,0.016,1
22.86,13.11,4,0.081,0
35.2,10.29,4,0.05,0
42.89,2.14,2,0.288,3
39.67,1.88,2,0.209,3
55.48,3.97,1,0.286,3
27.36,2.58,2,0.415,3
158.85,1.69,3,0.038,1
43.35,3.03,2,0.537,3
22.95,1.22,1,0.0,2
50.81,2.47,2,0.291,3
46.07,15.53,2,0.119,0
41.96,3.41,1,0.304,3
38.92,13.06,2,0.108,0
32.73,3.03,2,0.299,3
12.1,0.87,1,0.031,2
46.72,1.37,2,0.358,3
205.06,0.76,2,0.067,1
40.63,13.4,2,0.048,0
33.35,1.6,1,0.026,2
39.54,3.12,2,0.339,3
181.54,2.29,3,0.065,1
224.41,2.22,1,0.027,1
206.62,0.7,2,0.02,1
23.09,1.12,1,0.04,2
208.14,1.81,1,0.079,1
219.03,2.72,2,0.069,1
15.73,1.2,1,0.042,2
182.12,1.44,1,0.039,1
134.8,1.53,2,0.063,1
36.9,13.53,4,0.062,0
190.25,2.09,2,0.098,1
8.27,0.58,1,0.051,2
61.92,4.21,2,0.432,3
58.51,3.84,2,0.383,3
50.19,4.47,2,0.224,3
33.04,14.0,3,0.161,0
189.91,2.08,2,0.043,1
55.94,2.83,2,0.358,3
215.67,0.99,2,0.107,1
30.15,0.63,1,0.025,2
221.91,1.0,3,0.07,1
20.53,1.07,2,0.0,2
161.23,1.58,3,0.021,1
22.67,0.91,1,0.043,2
43.87,9.8,3,0.081,0
21.07,1.3,1,0.04,2
226.29,1.41,2,0.015,1
178.57,1.07,2,0.061,1
201.94,1.26,1,0.0,1
173.56,1.53,2,0.014,1
52.56,2.83,2,0.328,3
34.46,10.82,2,0.077,0
228.31,1.3,3,0.029,1
33.78,10.59,2,0.089,0
46.96,2.6,1,0.4,3
37.22,8.68,3,0.121,0
47.52,4.03,2,0.303,3
29.08,0.81,1,0.03,2
205.18,1.95,2,0.074,1
225.45,1.52,2,0.05,1
40.6,2.34,2,0.238,3
51.52,2.83,2,0.292,3
16.2,0.98,1,0.023,2
41.31,2.49,2,0.212,3
27.24,10.64,2,0.105,0
52.74,11.24,3,0.022,0
45.25,14.0,3,0.081,0
261.49,1.54,2,0.0,1
34.96,3.18,2,0.381,3
